"C_Code","Year","Life_ex_value"
"HRV","1965","  68.00 "
"HRV","1966","  68.30 "
"HRV","1967","  68.40 "
"HRV","1968","  68.50 "
"HRV","1969","  68.80 "
"HRV","1970","  68.90 "
"HRV","1971","  69.30 "
"HRV","1972","  69.60 "
"HRV","1973","  70.00 "
"HRV","1974","  70.30 "
"HRV","1975","  70.60 "
"HRV","1976","  70.80 "
"HRV","1977","  70.80 "
"HRV","1978","  70.80 "
"HRV","1979","  70.80 "
"HRV","1980","  70.20 "
"HRV","1981","  70.00 "
"HRV","1982","  69.60 "
"HRV","1983","  68.90 "
"HRV","1984","  70.20 "
"HRV","1985","  70.90 "
"HRV","1986","  71.30 "
"HRV","1987","  71.50 "
"HRV","1988","  71.90 "
"HRV","1989","  72.00 "
"HRV","1990","  72.30 "
"HRV","1991","  70.50 "
"HRV","1992","  72.70 "
"HRV","1993","  73.20 "
"HRV","1994","  73.80 "
"HRV","1995","  73.20 "
"HRV","1996","  73.90 "
"HRV","1997","  73.80 "
"HRV","1998","  73.90 "
"HRV","1999","  74.10 "
"HRV","2000","  74.60 "
"HRV","2001","  74.60 "
"HRV","2002","  74.70 "
"HRV","2003","  74.60 "
"HRV","2004","  75.50 "
"HRV","2005","  75.40 "
"HRV","2006","  76.00 "
"HRV","2007","  75.90 "
"HRV","2008","  76.20 "
"HRV","2009","  76.40 "
"HRV","2010","  76.80 "
"HRV","2011","  77.20 "
"HRV","2012","  77.30 "
"HRV","2013","  77.80 "
"HRV","2014","  78.00 "
"HRV","2015","  77.60 "
"HRV","2016","  78.20 "
"HRV","2017","  78.10 "
"HRV","2018","  78.30 "
"HRV","2019","  78.70 "
"HRV","2020","  78.00 "
"HRV","2021","  77.60 "
"CUB","1899","  18.90 "
"CUB","1900","  32.00 "
"CUB","1905","  34.16 "
"CUB","1910","  36.00 "
"CUB","1915","  36.29 "
"CUB","1920","  39.00 "
"CUB","1925","  38.76 "
"CUB","1930","  42.00 "
"CUB","1935","  44.57 "
"CUB","1940","  45.00 "
"CUB","1945","  50.93 "
"CUB","1950","  60.10 "
"CUB","1951","  60.20 "
"CUB","1952","  60.60 "
"CUB","1953","  61.10 "
"CUB","1954","  61.60 "
"CUB","1955","  62.10 "
"CUB","1956","  62.40 "
"CUB","1957","  62.80 "
"CUB","1958","  63.20 "
"CUB","1959","  63.70 "
"CUB","1960","  64.20 "
"CUB","1961","  64.50 "
"CUB","1962","  65.00 "
"CUB","1963","  64.90 "
"CUB","1964","  65.90 "
"CUB","1965","  66.30 "
"CUB","1966","  66.70 "
"CUB","1967","  67.10 "
"CUB","1968","  67.50 "
"CUB","1969","  67.90 "
"CUB","1970","  68.40 "
"CUB","1971","  68.90 "
"CUB","1972","  69.50 "
"CUB","1973","  70.00 "
"CUB","1974","  70.60 "
"CUB","1975","  71.10 "
"CUB","1976","  71.50 "
"CUB","1977","  71.90 "
"CUB","1978","  72.20 "
"CUB","1979","  72.40 "
"CUB","1980","  72.80 "
"CUB","1981","  72.90 "
"CUB","1982","  73.10 "
"CUB","1983","  73.30 "
"CUB","1984","  73.50 "
"CUB","1985","  73.60 "
"CUB","1986","  73.70 "
"CUB","1987","  73.80 "
"CUB","1988","  73.90 "
"CUB","1989","  74.00 "
"CUB","1990","  74.00 "
"CUB","1991","  74.10 "
"CUB","1992","  74.20 "
"CUB","1993","  74.30 "
"CUB","1994","  74.40 "
"CUB","1995","  74.60 "
"CUB","1996","  74.90 "
"CUB","1997","  75.20 "
"CUB","1998","  75.60 "
"CUB","1999","  75.90 "
"CUB","2000","  76.20 "
"CUB","2001","  76.40 "
"CUB","2002","  76.60 "
"CUB","2003","  76.80 "
"CUB","2004","  76.90 "
"CUB","2005","  77.00 "
"CUB","2006","  77.20 "
"CUB","2007","  77.30 "
"CUB","2008","  77.40 "
"CUB","2009","  77.50 "
"CUB","2010","  77.70 "
"CUB","2011","  77.80 "
"CUB","2012","  77.80 "
"CUB","2013","  77.90 "
"CUB","2014","  77.90 "
"CUB","2015","  77.80 "
"CUB","2016","  77.60 "
"CUB","2017","  77.50 "
"CUB","2018","  77.50 "
"CUB","2019","  77.60 "
"CUB","2020","  77.60 "
"CUB","2021","  73.70 "
"CUW","1950","  61.10 "
"CUW","1951","  61.30 "
"CUW","1952","  62.10 "
"CUW","1953","  62.80 "
"CUW","1954","  63.40 "
"CUW","1955","  63.80 "
"CUW","1956","  64.30 "
"CUW","1957","  64.80 "
